,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size,Annual Income ($)-binned
526,527,Female,0.5858585858585859,0.9500194763493952,74,Healthcare,0.0,0.3333333333333333,High
527,528,Male,0.9797979797979798,0.5936759767126027,21,Artist,0.5294117647058824,0.6666666666666666,Medium
528,529,Male,0.13131313131313133,0.7909398128164907,17,Doctor,0.0,0.3333333333333333,High
529,530,Male,0.48484848484848486,0.6097255413898744,92,Artist,0.11764705882352941,0.2222222222222222,Medium
530,531,Female,0.47474747474747475,0.5518334087822544,44,Artist,0.0,0.7777777777777778,Medium
531,532,Male,0.9393939393939394,0.8031151631275859,66,Doctor,0.8235294117647058,0.5555555555555556,High
532,533,Female,0.1111111111111111,0.8542590038636866,45,Engineer,0.17647058823529413,0.2222222222222222,High
533,534,Female,0.6868686868686869,0.9041289860717783,59,Doctor,0.058823529411764705,0.6666666666666666,High
534,535,Female,0.8787878787878788,0.4090507122027225,73,Artist,0.0,0.1111111111111111,Medium
535,536,Female,0.2222222222222222,0.5003474159621843,17,Entertainment,0.058823529411764705,0.2222222222222222,Medium
536,537,Male,0.898989898989899,0.39384336803983705,33,Doctor,0.058823529411764705,0.2222222222222222,Medium
537,538,Male,0.5757575757575758,0.8015149441502522,92,Engineer,0.5294117647058824,0.5555555555555556,High
538,539,Male,0.9191919191919192,0.3786044406076621,14,Artist,0.23529411764705882,0.2222222222222222,Medium
539,540,Female,0.8484848484848485,0.7966353290450272,95,Artist,0.058823529411764705,0.7777777777777778,High
540,541,Male,0.5656565656565656,0.8575963026519419,51,Executive,0.0,0.4444444444444444,High
541,542,Female,0.26262626262626265,0.274953414677798,30,Executive,0.058823529411764705,0.2222222222222222,Low
542,543,Female,0.5656565656565656,0.5278143324876036,87,Artist,0.058823529411764705,0.5555555555555556,Medium
543,544,Female,0.06060606060606061,0.8962594881404824,23,Artist,0.17647058823529413,0.2222222222222222,High
544,545,Female,0.3333333333333333,0.4672376219903776,1,Entertainment,0.058823529411764705,0.1111111111111111,Medium
545,546,Female,0.898989898989899,0.5651247012749113,26,Artist,0.5882352941176471,0.6666666666666666,Medium
546,547,Male,1.0,0.8673871161316812,83,Engineer,0.0,0.2222222222222222,High
547,548,Female,0.25252525252525254,0.8212492235779633,85,Artist,0.11764705882352941,0.1111111111111111,High
548,549,Female,0.9696969696969697,0.9837240885594871,40,Entertainment,0.058823529411764705,0.7777777777777778,High
549,550,Female,0.35353535353535354,0.5227031067409225,88,Homemaker,0.29411764705882354,0.2222222222222222,Medium
550,551,Male,0.16161616161616163,0.305973448998284,65,Marketing,0.0,0.3333333333333333,Low
551,552,Female,0.8181818181818182,0.4695958394306589,12,Doctor,0.058823529411764705,0.7777777777777778,Medium
552,553,Female,0.0707070707070707,0.7822491498836683,59,Homemaker,0.058823529411764705,0.7777777777777778,High
553,554,Female,0.31313131313131315,0.734795287776222,62,Marketing,0.058823529411764705,0.1111111111111111,High
554,555,Female,0.16161616161616163,0.9056555107541032,62,Healthcare,0.058823529411764705,0.3333333333333333,High
555,556,Male,0.898989898989899,0.3002147662311685,99,Artist,0.0,0.4444444444444444,Low
556,557,Male,0.8484848484848485,0.6190952446124206,63,Engineer,0.0,0.6666666666666666,Medium
557,558,Male,0.40404040404040403,0.9755071746660069,96,Artist,0.0,0.7777777777777778,High
558,559,Female,0.1717171717171717,0.9821186057039384,5,Healthcare,0.47058823529411764,0.5555555555555556,High
559,560,Male,0.0,0.7964142461600009,89,Artist,0.0,0.6666666666666666,High
560,561,Female,0.696969696969697,0.6523261077831704,52,Artist,0.058823529411764705,0.7777777777777778,Medium
561,562,Female,0.1717171717171717,0.892206301914999,12,Lawyer,0.6470588235294118,0.6666666666666666,High
562,563,Female,0.0,0.752166085885437,25,Entertainment,0.47058823529411764,0.1111111111111111,High
563,564,Female,0.3434343434343434,0.3104582732373904,3,Entertainment,0.5294117647058824,0.5555555555555556,Low
564,565,Female,0.5151515151515151,0.7443966016402245,100,Healthcare,0.8823529411764706,0.1111111111111111,High
565,566,Male,0.5454545454545454,0.5519386863465526,67,Healthcare,0.058823529411764705,0.7777777777777778,Medium
566,567,Female,0.1919191919191919,0.949240422373588,14,Artist,1.0,0.5555555555555556,High
567,568,Female,1.0,0.9101034878457052,13,Engineer,0.0,0.3333333333333333,High
568,569,Female,0.020202020202020204,0.5340257087812016,82,Healthcare,0.23529411764705882,0.3333333333333333,Medium
569,570,Female,0.9191919191919192,1.0,37,Engineer,0.47058823529411764,0.1111111111111111,High
570,571,Male,0.6565656565656566,0.4741912051122785,65,Artist,0.058823529411764705,0.6666666666666666,Medium
571,572,Female,0.47474747474747475,0.5908545379894091,24,Executive,0.23529411764705882,0.5555555555555556,Medium
572,573,Female,0.9191919191919192,0.9568414625159233,61,Artist,0.23529411764705882,0.5555555555555556,High
573,574,Female,0.6464646464646465,0.311032035962816,31,Artist,0.058823529411764705,0.3333333333333333,Low
574,575,Female,0.9191919191919192,0.3203385726467832,23,Artist,0.058823529411764705,0.6666666666666666,Low
575,576,Male,0.32323232323232326,0.7890553444155516,34,Artist,0.35294117647058826,0.3333333333333333,High
576,577,Male,0.15151515151515152,0.7515554760125069,98,Engineer,0.47058823529411764,0.5555555555555556,High
577,578,Male,0.2222222222222222,0.8558960699885247,84,Artist,0.47058823529411764,0.3333333333333333,High
578,579,Female,0.37373737373737376,0.7695526756292966,89,Healthcare,0.23529411764705882,0.4444444444444444,High
579,580,Male,0.8383838383838383,0.7120342783749355,53,Lawyer,0.23529411764705882,0.5555555555555556,High
580,581,Female,0.898989898989899,0.7160822007222041,1,Marketing,0.29411764705882354,0.1111111111111111,High
581,582,Female,0.3333333333333333,0.5852958825944603,67,Artist,0.5294117647058824,0.4444444444444444,Medium
582,583,Female,0.13131313131313133,0.7585827534294166,62,Entertainment,0.7058823529411765,0.5555555555555556,High
583,584,Female,0.7171717171717171,0.9335961763188647,56,Doctor,0.35294117647058826,0.2222222222222222,High
584,585,Female,0.10101010101010101,0.5938602124501248,85,Marketing,0.8823529411764706,0.7777777777777778,Medium
585,586,Male,0.494949494949495,0.2816648594018129,98,Artist,0.29411764705882354,0.4444444444444444,Low
586,587,Female,0.09090909090909091,0.8857475233452999,75,Executive,0.5882352941176471,0.2222222222222222,High
587,588,Female,0.5353535353535354,0.45672565719519514,2,Lawyer,0.9411764705882353,0.3333333333333333,Medium
588,589,Female,0.6363636363636364,0.27720109067556614,25,Healthcare,0.7058823529411765,0.5555555555555556,Low
589,590,Female,0.46464646464646464,0.7817911924789708,14,Healthcare,0.6470588235294118,0.5555555555555556,High
590,591,Male,0.42424242424242425,0.7892448440312885,52,Artist,0.8823529411764706,0.3333333333333333,High
591,592,Female,0.7373737373737373,0.5384736858728036,31,Entertainment,0.4117647058823529,0.5555555555555556,Medium
592,593,Male,0.7575757575757576,0.9391600955920284,16,Executive,0.5882352941176471,0.7777777777777778,High
593,594,Female,0.494949494949495,0.44104982787118235,41,Doctor,0.8823529411764706,0.1111111111111111,Medium
594,595,Female,0.9696969696969697,0.9726120416478045,77,Engineer,0.47058823529411764,0.5555555555555556,High
595,596,Female,0.5252525252525253,0.3700611662648573,88,Executive,0.8235294117647058,0.3333333333333333,Medium
596,597,Female,0.15151515151515152,0.30866855464431975,51,Entertainment,0.29411764705882354,0.7777777777777778,Low
597,598,Male,0.9191919191919192,0.5152231357975302,40,Entertainment,0.8823529411764706,0.7777777777777778,Medium
598,599,Male,0.2222222222222222,0.3406097676524156,29,Entertainment,0.4117647058823529,0.3333333333333333,Medium
599,600,Male,0.6262626262626263,0.37792013643972333,87,Healthcare,0.47058823529411764,0.1111111111111111,Medium
600,601,Male,0.41414141414141414,0.40303936328129114,85,Doctor,0.9411764705882353,0.1111111111111111,Medium
601,602,Male,0.6161616161616161,0.6651962900186341,20,Artist,0.6470588235294118,0.4444444444444444,Medium
602,603,Female,0.7171717171717171,0.8106740922442018,32,Artist,0.4117647058823529,0.7777777777777778,High
603,604,Female,0.9191919191919192,0.36699758914377756,78,Lawyer,1.0,0.6666666666666666,Medium
604,605,Female,0.9494949494949495,0.4488245759946098,68,Executive,0.4117647058823529,0.6666666666666666,Medium
605,606,Female,0.030303030303030304,0.8204491140892964,31,Healthcare,0.7647058823529411,0.3333333333333333,High
606,607,Female,0.15151515151515152,0.523340036004927,72,Artist,0.47058823529411764,0.7777777777777778,Medium
607,608,Female,0.9696969696969697,0.7656679335066904,57,Executive,0.11764705882352941,0.1111111111111111,High
608,609,Male,0.12121212121212122,0.6213534483666185,77,Artist,0.5294117647058824,0.2222222222222222,Medium
609,610,Female,0.23232323232323232,0.38825839325381367,83,Doctor,0.0,0.7777777777777778,Medium
610,611,Male,0.9494949494949495,0.4741806773558487,17,Artist,0.29411764705882354,0.7777777777777778,Medium
611,612,Female,0.0707070707070707,0.3944118668870477,12,Artist,0.0,0.6666666666666666,Medium
612,613,Female,0.7474747474747475,0.5335045848379252,36,Lawyer,0.0,0.5555555555555556,Medium
613,614,Female,0.5252525252525253,0.49452556665648983,81,Healthcare,0.5294117647058824,0.2222222222222222,Medium
614,615,Male,0.3939393939393939,0.7086706601956058,23,Engineer,0.058823529411764705,0.6666666666666666,High
615,616,Male,0.7272727272727273,0.5361681072146715,70,Healthcare,0.47058823529411764,0.6666666666666666,Medium
616,617,Female,0.5555555555555556,0.8711771084464189,47,Artist,0.5882352941176471,0.4444444444444444,High
617,618,Male,0.29292929292929293,0.7155242296314233,74,Lawyer,0.29411764705882354,0.1111111111111111,High
618,619,Male,0.3838383838383838,0.544053396780612,20,Marketing,0.058823529411764705,0.6666666666666666,Medium
619,620,Female,0.4444444444444444,0.39581732237042966,79,Artist,0.058823529411764705,0.3333333333333333,Medium
620,621,Male,0.5858585858585859,0.647893922326213,44,Entertainment,0.35294117647058826,0.5555555555555556,Medium
621,622,Male,0.7777777777777778,0.38891637803067786,30,Healthcare,0.058823529411764705,0.2222222222222222,Medium
622,623,Female,0.5656565656565656,0.47996041563582387,61,Entertainment,0.058823529411764705,0.7777777777777778,Medium
623,624,Male,0.797979797979798,0.453930537863076,52,Artist,0.0,0.2222222222222222,Medium
624,625,Female,0.9797979797979798,0.507437859917673,4,Doctor,0.058823529411764705,0.7777777777777778,Medium
625,626,Male,0.7878787878787878,0.4400549548885637,12,Healthcare,0.058823529411764705,0.6666666666666666,Medium
626,627,Female,0.9191919191919192,0.43445418846789563,50,Healthcare,0.0,0.1111111111111111,Medium
627,628,Male,0.35353535353535354,0.48547169612683844,8,Lawyer,0.0,0.5555555555555556,Medium
628,629,Female,0.43434343434343436,0.7919188941644646,27,Artist,0.7647058823529411,0.4444444444444444,High
629,630,Female,0.37373737373737376,0.7848179224525461,83,Lawyer,0.058823529411764705,0.2222222222222222,High
630,631,Male,0.6363636363636364,0.5980028846052617,42,Artist,0.17647058823529413,0.3333333333333333,Medium
631,632,Female,0.16161616161616163,0.49403602598250285,82,Healthcare,0.0,0.7777777777777778,Medium
632,633,Male,0.32323232323232326,0.6226115152599829,92,Artist,0.0,0.5555555555555556,Medium
633,634,Male,0.9191919191919192,0.4978365460536705,90,Artist,0.0,0.1111111111111111,Medium
634,635,Female,0.3333333333333333,0.6803931064250898,70,Executive,0.35294117647058826,0.3333333333333333,High
635,636,Female,0.5757575757575758,0.37043490161811615,10,Healthcare,0.11764705882352941,0.6666666666666666,Medium
636,637,Female,0.43434343434343436,0.4084769494772969,66,Healthcare,0.0,0.1111111111111111,Medium
637,638,Female,0.26262626262626265,0.598539800183183,97,Entertainment,0.0,0.5555555555555556,Medium
638,639,Female,0.5959595959595959,0.9984103087790961,8,Doctor,0.0,0.7777777777777778,High
639,640,Female,0.6161616161616161,0.7536820828113321,58,Artist,0.0,0.5555555555555556,High
640,641,Female,0.5959595959595959,0.9205996610062429,14,Marketing,0.17647058823529413,0.4444444444444444,High
641,642,Male,0.6666666666666666,0.6389137460915705,19,Artist,0.4117647058823529,0.7777777777777778,Medium
642,643,Male,0.26262626262626265,0.8151483887268784,13,Healthcare,0.0,0.7777777777777778,High
643,644,Female,0.6767676767676768,0.8471948792992725,51,Healthcare,0.0,0.5555555555555556,High
644,645,Female,0.8585858585858586,0.6293334877404276,35,Artist,0.0,0.2222222222222222,Medium
645,646,Female,0.7676767676767676,0.9850874330171497,33,Doctor,0.0,0.7777777777777778,High
646,647,Female,0.5757575757575758,0.5130596818512007,22,Artist,0.0,0.1111111111111111,Medium
647,648,Female,0.7777777777777778,0.8440681356396138,77,Lawyer,0.47058823529411764,0.5555555555555556,High
648,649,Female,0.6666666666666666,0.9402707738953752,94,Healthcare,0.058823529411764705,0.2222222222222222,High
649,650,Female,0.494949494949495,0.8958489056397191,80,Lawyer,0.058823529411764705,0.6666666666666666,High
650,651,Female,0.36363636363636365,0.8738406308231653,40,Doctor,0.058823529411764705,0.4444444444444444,High
651,652,Male,0.7474747474747475,0.4831924368597808,83,Entertainment,0.0,0.7777777777777778,Medium
652,653,Female,0.16161616161616163,0.995251981850148,86,Artist,0.35294117647058826,0.3333333333333333,High
653,654,Male,0.2727272727272727,0.8038836893469633,15,Executive,0.058823529411764705,0.6666666666666666,High
654,655,Female,0.030303030303030304,0.8345826270963395,98,Executive,0.0,0.3333333333333333,High
655,656,Male,0.31313131313131315,0.7067440807689473,94,Marketing,0.058823529411764705,0.3333333333333333,High
656,657,Female,0.30303030303030304,0.7802962510659354,28,Executive,0.058823529411764705,0.1111111111111111,High
657,658,Male,0.9494949494949495,0.9036868203017255,81,Artist,0.0,0.6666666666666666,High
658,659,Female,0.31313131313131315,0.9972206723025256,38,Artist,0.058823529411764705,0.6666666666666666,High
659,660,Male,0.494949494949495,0.561303125690884,53,Artist,0.0,0.3333333333333333,Medium
660,661,Male,0.494949494949495,0.42681630117805597,48,Executive,0.35294117647058826,0.5555555555555556,Medium
661,662,Male,0.5353535353535354,0.7830492593723352,52,Doctor,0.4117647058823529,0.7777777777777778,High
662,663,Female,0.030303030303030304,0.6192321054460084,95,Healthcare,0.11764705882352941,0.7777777777777778,Medium
663,664,Female,0.9191919191919192,0.8397833387726742,37,Doctor,0.23529411764705882,0.1111111111111111,High
664,665,Male,0.26262626262626265,0.4186151789192205,6,Marketing,0.5294117647058824,0.7777777777777778,Medium
665,666,Male,0.2828282828282828,0.5338309452872498,64,Artist,0.47058823529411764,0.1111111111111111,Medium
666,667,Female,0.9292929292929293,0.5764946782191247,72,Entertainment,0.058823529411764705,0.4444444444444444,Medium
667,668,Female,0.5959595959595959,0.8257972143556487,70,Artist,0.0,0.7777777777777778,High
668,669,Male,0.15151515151515152,0.8278922378851843,58,Artist,0.0,0.6666666666666666,High
669,670,Female,0.23232323232323232,0.7628201753924221,84,Engineer,0.058823529411764705,0.7777777777777778,High
670,671,Male,0.5454545454545454,0.31142682682893447,100,Marketing,0.17647058823529413,0.3333333333333333,Low
671,672,Female,0.9393939393939394,0.49475717729794605,49,Artist,0.058823529411764705,0.3333333333333333,Medium
672,673,Female,0.6565656565656566,0.30697884973733247,45,Doctor,0.058823529411764705,0.1111111111111111,Low
673,674,Female,0.13131313131313133,0.9516354869613737,88,Lawyer,0.058823529411764705,0.5555555555555556,High
674,675,Male,0.7171717171717171,0.4454399023024203,45,Doctor,0.0,0.6666666666666666,Medium
675,676,Male,0.010101010101010102,0.4878246496889048,59,Artist,0.47058823529411764,0.4444444444444444,Medium
676,677,Female,0.5757575757575758,0.4608683293503322,94,Artist,0.058823529411764705,0.1111111111111111,Medium
677,678,Male,0.1414141414141414,0.39044290271300286,79,Entertainment,0.058823529411764705,0.2222222222222222,Medium
678,679,Female,0.7777777777777778,0.9518723614810448,33,Healthcare,0.058823529411764705,0.2222222222222222,High
679,680,Female,0.898989898989899,0.7232410750944867,33,Doctor,0.058823529411764705,0.7777777777777778,High
680,681,Male,0.1717171717171717,0.5061429458768042,100,Artist,0.058823529411764705,0.4444444444444444,Medium
681,682,Male,0.8686868686868687,0.9078979228736564,69,Entertainment,0.058823529411764705,0.3333333333333333,High
682,683,Male,0.42424242424242425,0.3155905544969312,37,Executive,0.23529411764705882,0.4444444444444444,Low
683,684,Female,0.29292929292929293,0.5908176908419047,95,Entertainment,0.0,0.4444444444444444,Medium
684,685,Female,0.5454545454545454,0.7668365144704012,35,Artist,0.0,0.2222222222222222,High
685,686,Male,0.9696969696969697,0.7172823649552044,49,Artist,0.7058823529411765,0.5555555555555556,High
686,687,Female,0.5858585858585859,0.3941012980723678,12,Healthcare,0.0,0.3333333333333333,Medium
687,688,Female,0.5252525252525253,0.5759998736669228,46,Engineer,0.0,0.1111111111111111,Medium
688,689,Female,0.030303030303030304,0.6633276132523398,57,Healthcare,0.0,0.1111111111111111,Medium
689,690,Female,0.13131313131313133,0.8261709497089076,66,Healthcare,0.23529411764705882,0.7777777777777778,High
690,691,Female,0.030303030303030304,0.6694179203469949,68,Healthcare,0.058823529411764705,0.2222222222222222,High
691,692,Male,0.898989898989899,0.599208312716477,22,Doctor,0.0,0.3333333333333333,Medium
692,693,Male,0.8383838383838383,0.6948582437596724,2,Entertainment,0.0,0.5555555555555556,High
693,694,Female,0.8080808080808081,0.9018234074136461,78,Lawyer,0.5882352941176471,0.4444444444444444,High
694,695,Female,0.7474747474747475,0.48614547253834733,87,Entertainment,0.058823529411764705,0.4444444444444444,Medium
695,696,Male,0.42424242424242425,0.32100182130186233,3,Healthcare,0.0,0.5555555555555556,Low
696,697,Female,0.9191919191919192,0.2723635865960605,33,Artist,0.47058823529411764,0.3333333333333333,Low
697,698,Female,0.31313131313131315,0.7296366871256067,71,Executive,0.5294117647058824,0.2222222222222222,High
698,699,Male,0.08080808080808081,0.8323402149767863,84,Artist,0.058823529411764705,0.1111111111111111,High
699,700,Male,0.6464646464646465,0.8668291450409004,65,Executive,0.0,0.5555555555555556,High
700,701,Female,0.41414141414141414,0.9100297935506965,27,Healthcare,0.47058823529411764,0.7777777777777778,High
701,702,Female,0.6262626262626263,0.3690978765515281,93,Artist,0.0,0.1111111111111111,Medium
702,703,Male,0.41414141414141414,0.6000715887437228,26,Healthcare,0.4117647058823529,0.7777777777777778,Medium
703,704,Male,0.2222222222222222,0.6001400191605167,40,Artist,0.29411764705882354,0.7777777777777778,Medium
704,705,Male,0.050505050505050504,0.3014359859770284,89,Entertainment,0.4117647058823529,0.7777777777777778,Low
705,706,Female,0.3838383838383838,0.687446703233074,2,Artist,0.35294117647058826,0.1111111111111111,High
706,707,Female,0.8888888888888888,0.6400717992988514,7,Engineer,0.0,0.5555555555555556,Medium
707,708,Male,0.5656565656565656,0.5432848705612346,100,Artist,0.35294117647058826,0.6666666666666666,Medium
708,709,Male,0.47474747474747475,0.3490372366744923,8,Executive,0.0,0.4444444444444444,Medium
709,710,Male,0.04040404040404041,0.7439754913830313,93,Homemaker,0.11764705882352941,0.1111111111111111,High
710,711,Male,0.8282828282828283,0.8087001379136093,76,Entertainment,0.5294117647058824,0.7777777777777778,High
711,712,Female,0.31313131313131315,0.3448893006411404,71,Lawyer,0.058823529411764705,0.2222222222222222,Medium
712,713,Female,0.696969696969697,0.80651562845442,83,Healthcare,0.058823529411764705,0.6666666666666666,High
713,714,Male,0.6262626262626263,0.4883194542411067,75,Doctor,0.058823529411764705,0.1111111111111111,Medium
714,715,Female,0.5454545454545454,0.696647962352743,10,Artist,0.0,0.2222222222222222,High
715,716,Female,0.6060606060606061,0.9794445555707623,49,Marketing,0.058823529411764705,0.2222222222222222,High
716,717,Female,0.31313131313131315,0.28320717571878257,32,Artist,0.058823529411764705,0.7777777777777778,Low
717,718,Female,0.1717171717171717,0.546069462136924,62,Healthcare,0.35294117647058826,0.4444444444444444,Medium
718,719,Female,0.15151515151515152,0.2660890437638835,34,Healthcare,0.5294117647058824,0.7777777777777778,Low
719,720,Female,0.37373737373737376,0.7666733342457389,21,Healthcare,0.4117647058823529,0.6666666666666666,High
720,721,Male,0.36363636363636365,0.451309126512049,37,Executive,0.0,0.3333333333333333,Medium
721,722,Female,0.2727272727272727,0.5261246275806163,20,Entertainment,0.0,0.4444444444444444,Medium
722,723,Female,0.1111111111111111,0.4380599450451114,21,Engineer,0.4117647058823529,0.4444444444444444,Medium
723,724,Male,0.8383838383838383,0.38642129975680883,50,Entertainment,0.47058823529411764,0.5555555555555556,Medium
724,725,Female,0.7171717171717171,0.3385200080010949,43,Marketing,0.11764705882352941,0.1111111111111111,Medium
725,726,Female,0.20202020202020202,0.3150115278932907,79,Doctor,0.0,0.1111111111111111,Low
726,727,Male,0.030303030303030304,0.35682251255434955,1,Executive,0.058823529411764705,0.6666666666666666,Medium
727,728,Male,0.5252525252525253,0.9098139745438849,4,Engineer,0.0,0.1111111111111111,High
728,729,Male,0.7575757575757576,0.7660416688599493,61,Healthcare,0.058823529411764705,0.2222222222222222,High
729,730,Male,0.36363636363636365,0.9148988808994916,42,Artist,0.0,0.2222222222222222,High
730,731,Male,0.6060606060606061,0.9779969890616611,69,Entertainment,0.4117647058823529,0.1111111111111111,High
731,732,Male,0.08080808080808081,0.6305073325823534,71,Healthcare,0.058823529411764705,0.3333333333333333,Medium
732,733,Female,0.09090909090909091,0.8348300293724404,86,Artist,0.058823529411764705,0.2222222222222222,High
733,734,Female,0.41414141414141414,0.6217798225020266,52,Entertainment,0.0,0.6666666666666666,Medium
734,735,Male,0.3838383838383838,0.5261983218756251,11,Healthcare,0.4117647058823529,0.4444444444444444,Medium
735,736,Female,0.696969696969697,0.6356238222072494,27,Executive,0.058823529411764705,0.6666666666666666,Medium
736,737,Female,0.3333333333333333,0.9981892258940697,53,Executive,0.29411764705882354,0.5555555555555556,High
737,738,Male,0.6464646464646465,0.6606693547538084,6,Healthcare,0.17647058823529413,0.3333333333333333,Medium
738,739,Male,0.1919191919191919,0.5358575383999916,49,Engineer,0.058823529411764705,0.1111111111111111,Medium
739,740,Female,0.8888888888888888,0.4890879804604841,74,Artist,0.0,0.3333333333333333,Medium
740,741,Female,0.9191919191919192,0.8551959741859413,59,Engineer,0.5294117647058824,0.3333333333333333,High
741,742,Male,0.8484848484848485,0.8623180014107193,27,Engineer,0.11764705882352941,0.1111111111111111,High
742,743,Female,0.43434343434343436,0.28336509206523,56,Entertainment,0.23529411764705882,0.1111111111111111,Low
743,744,Female,0.30303030303030304,0.7379430869487403,49,Engineer,0.058823529411764705,0.4444444444444444,High
744,745,Male,0.16161616161616163,0.6623853790518702,69,Healthcare,0.058823529411764705,0.4444444444444444,Medium
745,746,Male,0.898989898989899,0.5313253392569509,27,Entertainment,0.0,0.7777777777777778,Medium
746,747,Male,0.050505050505050504,0.8878583385094803,37,Artist,0.058823529411764705,0.3333333333333333,High
747,748,Female,0.5454545454545454,0.9311010980449956,10,Entertainment,0.0,0.3333333333333333,High
748,749,Female,0.41414141414141414,0.5852063966648068,28,Artist,0.23529411764705882,0.5555555555555556,Medium
749,750,Male,0.8080808080808081,0.6702759324960258,97,Artist,0.35294117647058826,0.6666666666666666,High
750,751,Male,0.37373737373737376,0.7848600334782655,3,Healthcare,0.5882352941176471,0.1111111111111111,High
751,752,Male,0.8787878787878788,0.8827786960320886,31,Healthcare,0.0,0.7777777777777778,High
752,753,Female,0.5050505050505051,0.966174318590965,85,Entertainment,0.058823529411764705,0.4444444444444444,High
753,754,Female,0.1414141414141414,0.26527840651878676,46,Lawyer,0.0,0.6666666666666666,Low
754,755,Female,0.1717171717171717,0.33455630770526495,3,Marketing,0.058823529411764705,0.1111111111111111,Medium
755,756,Female,0.98989898989899,0.4625790897701791,55,Artist,0.058823529411764705,0.6666666666666666,Medium
756,757,Male,0.030303030303030304,0.2928506006085043,53,Engineer,0.47058823529411764,0.3333333333333333,Low
757,758,Female,0.8383838383838383,0.6217166559634476,26,Engineer,0.058823529411764705,0.5555555555555556,Medium
758,759,Male,0.13131313131313133,0.6811247854969628,36,Artist,0.35294117647058826,0.6666666666666666,High
759,760,Female,0.46464646464646464,0.32966616484361017,64,Entertainment,0.47058823529411764,0.6666666666666666,Low
760,761,Female,0.25252525252525254,0.27214250371103416,17,Healthcare,0.23529411764705882,0.6666666666666666,Low
761,762,Female,0.04040404040404041,0.5622664154042132,49,Artist,0.4117647058823529,0.5555555555555556,Medium
762,763,Male,0.6464646464646465,0.48954067398696666,67,Lawyer,0.0,0.2222222222222222,Medium
763,764,Female,0.8484848484848485,0.7587775169233685,71,Doctor,0.058823529411764705,0.4444444444444444,High
764,765,Male,0.12121212121212122,0.5336940844536621,90,Artist,0.0,0.2222222222222222,Medium
765,766,Female,0.5656565656565656,0.9030709465505806,78,Engineer,0.0,0.2222222222222222,High
766,767,Male,0.5858585858585859,0.823091580953183,60,Entertainment,0.47058823529411764,0.1111111111111111,High
767,768,Female,0.0,0.7575247139082191,22,Marketing,0.058823529411764705,0.7777777777777778,High
768,769,Female,0.25252525252525254,0.5609662374851295,84,Engineer,0.058823529411764705,0.3333333333333333,Medium
769,770,Male,0.2828282828282828,0.9106983060839905,25,Healthcare,0.5294117647058824,0.6666666666666666,High
770,771,Male,0.7878787878787878,0.2855759209154937,29,Engineer,0.0,0.5555555555555556,Low
771,772,Male,0.5656565656565656,0.5506016612799646,57,Entertainment,0.35294117647058826,0.3333333333333333,Medium
772,773,Male,0.9191919191919192,0.2645098802994094,54,Artist,0.0,0.2222222222222222,Low
773,774,Male,0.7777777777777778,0.49081453251497575,84,Entertainment,0.0,0.7777777777777778,Medium
774,775,Female,0.8383838383838383,0.8255813953488372,38,Artist,0.17647058823529413,0.7777777777777778,High
775,776,Female,0.6464646464646465,0.37534083611441565,39,Artist,0.5294117647058824,0.2222222222222222,Medium
776,777,Male,0.1919191919191919,0.4525619295271985,73,Entertainment,0.0,0.6666666666666666,Medium
777,778,Male,0.9494949494949495,0.9901723393727563,52,Engineer,0.5882352941176471,0.2222222222222222,High
778,779,Male,0.1919191919191919,0.43339088506848306,35,Marketing,0.058823529411764705,0.2222222222222222,Medium
779,780,Male,0.8484848484848485,0.6580689989156411,25,Entertainment,0.058823529411764705,0.7777777777777778,Medium
780,781,Female,0.10101010101010101,0.7838335772263573,10,Healthcare,0.11764705882352941,0.3333333333333333,High
781,782,Female,0.1919191919191919,0.3064471980376262,70,Artist,0.0,0.1111111111111111,Low
782,783,Male,0.7474747474747475,0.4027972248834051,29,Engineer,0.4117647058823529,0.4444444444444444,Medium
783,784,Female,0.9595959595959596,0.6198900902228726,42,Artist,0.058823529411764705,0.2222222222222222,Medium
784,785,Female,0.3434343434343434,0.6063145483066104,93,Homemaker,0.058823529411764705,0.4444444444444444,Medium
785,786,Male,0.30303030303030304,0.2855706570372788,7,Artist,0.11764705882352941,0.6666666666666666,Low
786,787,Female,0.5353535353535354,0.5923442155242297,24,Entertainment,0.11764705882352941,0.6666666666666666,Medium
787,788,Male,0.6767676767676768,0.565387895185657,2,Artist,0.058823529411764705,0.6666666666666666,Medium
788,789,Female,0.23232323232323232,0.44634002547717055,23,Homemaker,0.5294117647058824,0.6666666666666666,Medium
789,790,Female,0.25252525252525254,0.35242717424489667,79,Entertainment,0.058823529411764705,0.2222222222222222,Medium
790,791,Female,0.8484848484848485,0.8078210702517187,11,Lawyer,0.058823529411764705,0.4444444444444444,High
791,792,Female,0.010101010101010102,0.9380967921926159,17,Artist,0.058823529411764705,0.7777777777777778,High
792,793,Male,0.7070707070707071,0.8004726962636992,42,Entertainment,0.23529411764705882,0.4444444444444444,High
793,794,Female,0.5656565656565656,0.6993588596334235,17,Healthcare,0.4117647058823529,0.2222222222222222,High
794,795,Female,0.0,0.777574826028825,86,Lawyer,0.058823529411764705,0.7777777777777778,High
795,796,Female,0.9191919191919192,0.9102035015317885,29,Doctor,0.5294117647058824,0.1111111111111111,High
796,797,Female,0.8181818181818182,0.7821807194668744,29,Entertainment,0.17647058823529413,0.5555555555555556,High
